delivery_id,van_id,depot_id,zone_id,dispatch_time,delivered_time,promised_window_start,promised_window_end,distance_km,package_weight_kg,shipment_volume,transport_cost,first_attempt_success,delivery_outcome
D00447,VAN-49,DEPOT-A,West Zone 1,2026-07-12 17:19:00,2026-07-12 18:37:41.357264235,2026-07-12 09:00:00,2026-07-12 19:00:00,18.27,,6,100.94,True,DELIVERED
D00448,VAN-11,DEPOT-B,South Zone 2,2026-06-02 11:42:00,2026-06-02 12:37:00.728317539,2026-06-02 09:00:00,2026-06-02 13:00:00,12.75,1.05,14,80.35,True,DELIVERED
D00449,VAN-53,DEPOT-C,South Zone 1,2026-06-28 07:55:00,2026-06-28 07:59:00.000000000,2026-06-28 09:00:00,2026-06-28 09:00:00,3.34,2.15,6,60.02,True,DELIVERED
D00450,VAN-22,DEPOT-B,West Zone 1,2026-07-07 14:19:00,2026-07-07 15:17:46.086576769,2026-07-07 09:00:00,2026-07-07 16:00:00,13.48,5.51,4,94.42,True,DELIVERED
D00451,VAN-60,DEPOT-B,South Zone 1,2026-05-22 15:33:00,2026-05-22 15:48:09.948519062,2026-05-22 09:00:00,2026-05-22 17:00:00,8.69,1.65,6,84.75,True,DELIVERED
D00452,VAN-10,DEPOT-B,South Zone 2,2026-06-11 07:02:00,2026-06-11 07:49:09.332534609,2026-06-11 09:00:00,2026-06-11 09:00:00,11.55,3.54,8,75.42,True,DELIVERED
D00453,VAN-50,DEPOT-B,East Zone 1,2026-05-13 13:39:00,2026-05-13 14:06:23.237714539,2026-05-13 09:00:00,2026-05-13 15:00:00,9.82,6.63,7,97.31,True,DELIVERED
D00454,VAN-54,DEPOT-C,South Zone 1,2026-07-02 18:34:00,2026-07-02 18:47:57.648554589,2026-07-02 09:00:00,2026-07-02 20:00:00,4.37,4.6,11,61.78,True,DELIVERED
D00455,VAN-14,DEPOT-C,South Zone 1,2026-05-07 16:53:00,2026-05-07 17:09:03.465777559,2026-05-07 09:00:00,2026-05-07 18:00:00,7.19,3.11,8,81.05,True,DELIVERED
D00456,VAN-12,DEPOT-B,North Zone 1,2026-05-31 11:39:00,2026-05-31 11:52:21.635460388,2026-05-31 09:00:00,2026-05-31 13:00:00,9.1,5.03,6,77.28,True,DELIVERED
D00457,VAN-47,DEPOT-A,North Zone 2,2026-05-22 08:49:00,2026-05-22 09:11:17.671731455,2026-05-22 09:00:00,2026-05-22 10:00:00,8.71,1.17,9,70.35,True,DELIVERED
D00458,VAN-59,DEPOT-C,North Zone 2,2026-05-31 09:23:00,2026-05-31 09:42:47.427470822,2026-05-31 09:00:00,2026-05-31 11:00:00,7.94,14.91,6,102.7,True,DELIVERED
D00459,VAN-30,DEPOT-A,East Zone 1,2026-06-24 13:20:00,2026-06-24 13:49:41.073970900,2026-06-24 09:00:00,2026-06-24 15:00:00,10.43,2.31,9,83.87,True,DELIVERED
D00460,VAN-42,DEPOT-B,South Zone 2,2026-07-04 09:03:00,2026-07-04 09:43:45.588301882,2026-07-04 09:00:00,2026-07-04 11:00:00,13.66,0.9,3,87.4,True,DELIVERED
D00461,VAN-55,DEPOT-C,North Zone 1,2026-06-07 17:23:00,2026-06-07 17:38:47.469046505,2026-06-07 09:00:00,2026-06-07 19:00:00,7.55,2.87,7,70.88,True,DELIVERED
D00462,VAN-32,DEPOT-A,South Zone 1,2026-05-24 07:50:00,2026-05-24 08:00:21.839850363,2026-05-24 09:00:00,2026-05-24 09:00:00,3.25,2.07,6,55.98,True,DELIVERED
D00463,VAN-28,DEPOT-B,North Zone 2,2026-06-28 12:32:00,2026-06-28 12:55:05.156381224,2026-06-28 09:00:00,2026-06-28 14:00:00,9.1,1.19,3,66.87,True,DELIVERED
D00464,VAN-49,DEPOT-C,South Zone 2,2026-05-26 14:59:00,2026-05-26 15:49:08.378317268,2026-05-26 09:00:00,2026-05-26 16:00:00,12.31,3.17,5,84.47,True,DELIVERED
D00465,VAN-10,DEPOT-C,North Zone 2,2026-06-24 15:05:00,2026-06-24 15:29:39.047217402,2026-06-24 09:00:00,2026-06-24 17:00:00,7.31,7.36,5,84.15,True,DELIVERED
D00466,VAN-29,DEPOT-B,South Zone 1,2026-05-17 15:59:00,2026-05-17 16:12:35.466366006,2026-05-17 09:00:00,2026-05-17 17:00:00,6.07,2.2,4,66.54,True,DELIVERED
D00467,VAN-17,DEPOT-B,North Zone 1,2026-05-19 12:54:00,2026-05-19 13:13:39.089526923,2026-05-19 09:00:00,2026-05-19 14:00:00,6.18,7.19,6,88.9,True,DELIVERED
D00468,VAN-57,DEPOT-C,North Zone 1,2026-06-15 15:57:00,2026-06-15 16:08:15.335632712,2026-06-15 09:00:00,2026-06-15 17:00:00,7.15,2.03,7,62.17,True,DELIVERED
D00469,VAN-51,DEPOT-A,North Zone 2,2026-06-14 11:10:00,2026-06-14 11:48:08.256909188,2026-06-14 09:00:00,2026-06-14 13:00:00,11.63,1.58,10,81.73,True,DELIVERED
D00470,VAN-23,DEPOT-B,South Zone 1,2026-05-15 08:01:00,2026-05-15 08:05:00.000000000,2026-05-15 09:00:00,2026-05-15 10:00:00,0.5,2.66,5,44.1,True,DELIVERED
D00471,VAN-33,DEPOT-B,West Zone 1,2026-06-10 14:44:00,2026-06-10 15:41:34.963674953,2026-06-10 09:00:00,2026-06-10 16:00:00,11.18,5.97,9,90.58,False,REDELIVERY_REQUIRED
D00472,VAN-16,DEPOT-B,North Zone 1,2026-06-05 18:10:00,2026-06-05 18:14:00.000000000,2026-06-05 09:00:00,2026-06-05 20:00:00,3.42,5.37,4,63.51,False,REDELIVERY_REQUIRED
D00473,VAN-19,DEPOT-C,East Zone 1,2026-07-10 14:30:00,2026-07-10 14:35:51.079101444,2026-07-10 09:00:00,2026-07-10 16:00:00,2.69,3.88,7,68.01,False,REDELIVERY_REQUIRED
D00474,VAN-40,DEPOT-B,South Zone 2,2026-06-19 15:17:00,2026-06-19 16:06:18.984108043,2026-06-19 09:00:00,2026-06-19 17:00:00,15.37,5.44,8,103.57,False,REDELIVERY_REQUIRED
D00475,VAN-09,DEPOT-A,North Zone 1,2026-07-06 11:58:00,2026-07-06 12:12:46.596844528,2026-07-06 09:00:00,2026-07-06 13:00:00,5.6,3.89,4,72.19,True,DELIVERED
D00476,VAN-03,DEPOT-B,East Zone 1,2026-07-02 13:09:00,2026-07-02 13:30:39.671061576,2026-07-02 09:00:00,2026-07-02 15:00:00,10.27,3.38,13,73.44,True,DELIVERED
D00477,VAN-41,DEPOT-A,South Zone 1,2026-06-13 12:53:00,2026-06-13 12:57:00.000000000,2026-06-13 09:00:00,2026-06-13 14:00:00,1.84,2.96,12,43.11,True,DELIVERED
D00478,VAN-34,DEPOT-B,West Zone 1,2026-06-02 11:03:00,2026-06-02 11:55:37.297983412,2026-06-02 09:00:00,2026-06-02 13:00:00,11.85,4.88,6,77.67,True,DELIVERED
D00479,VAN-51,DEPOT-A,South Zone 1,2026-05-30 08:01:00,2026-05-30 08:15:27.526985774,2026-05-30 09:00:00,2026-05-30 10:00:00,5.85,2.06,4,62.62,True,DELIVERED
D00480,VAN-26,DEPOT-B,South Zone 1,2026-06-09 18:02:00,2026-06-09 18:16:18.128897807,2026-06-09 09:00:00,2026-06-09 20:00:00,7.1,5.81,8,74.74,True,DELIVERED
D00481,VAN-21,DEPOT-C,South Zone 2,2026-06-08 13:59:00,2026-06-08 14:38:08.026330105,2026-06-08 09:00:00,2026-06-08 15:00:00,11.02,4.68,10,85.61,True,DELIVERED
D00482,VAN-56,DEPOT-B,South Zone 2,2026-05-30 11:22:00,2026-05-30 11:57:44.765419839,2026-05-30 09:00:00,2026-05-30 13:00:00,11.86,1.79,6,87.13,True,DELIVERED
D00483,VAN-46,DEPOT-C,North Zone 1,2026-06-02 16:30:00,2026-06-02 16:41:05.342799227,2026-06-02 09:00:00,2026-06-02 18:00:00,7.09,4.58,4,79.48,True,DELIVERED
D00484,VAN-09,DEPOT-B,South Zone 1,2026-06-03 12:11:00,2026-06-03 12:29:59.196234853,2026-06-03 09:00:00,2026-06-03 14:00:00,8.88,4.65,5,79.36,True,DELIVERED
D00485,VAN-36,DEPOT-C,South Zone 2,2026-05-20 07:49:00,2026-05-20 08:36:35.331391838,2026-05-20 09:00:00,2026-05-20 09:00:00,11.44,4.7,12,87.94,True,DELIVERED
D00486,VAN-16,DEPOT-C,West Zone 1,2026-06-02 07:54:00,2026-06-02 09:14:55.443315531,2026-06-02 09:00:00,2026-06-02 09:00:00,17.16,2.09,4,111.76,True,DELIVERED
D00487,VAN-16,DEPOT-B,West Zone 1,2026-06-21 12:03:00,2026-06-21 12:44:39.269159377,2026-06-21 09:00:00,2026-06-21 14:00:00,9.53,2.29,7,79.35,True,DELIVERED
D00488,VAN-39,DEPOT-C,West Zone 1,2026-07-10 12:41:00,2026-07-10 13:40:53.710100507,2026-07-10 09:00:00,2026-07-10 14:00:00,16.31,0.78,8,96.18,True,DELIVERED
D00489,VAN-49,DEPOT-B,West Zone 1,2026-05-28 15:29:00,2026-05-28 16:44:19.538497609,2026-05-28 09:00:00,2026-05-28 17:00:00,17.32,2.72,4,100.31,True,DELIVERED
D00490,VAN-10,DEPOT-C,South Zone 2,2026-05-26 07:33:00,2026-05-26 08:20:31.362540856,2026-05-26 09:00:00,2026-05-26 09:00:00,11.24,0.48,7,79.71,True,DELIVERED
D00491,VAN-08,DEPOT-B,South Zone 1,2026-06-21 11:05:00,2026-06-21 11:09:26.242321855,2026-06-21 09:00:00,2026-06-21 13:00:00,8.06,8.29,7,79.08,True,DELIVERED
D00492,VAN-54,DEPOT-B,West Zone 1,2026-05-24 12:12:00,2026-05-24 13:12:54.977161600,2026-05-24 09:00:00,2026-05-24 14:00:00,16.25,1.55,8,96.18,True,
D00493,VAN-28,DEPOT-B,North Zone 1,2026-06-25 15:27:00,2026-06-25 15:36:30.203756609,2026-06-25 09:00:00,2026-06-25 17:00:00,5.49,2.4,2,66.16,True,DELIVERED
D00494,VAN-22,DEPOT-A,West Zone 1,2026-05-12 07:38:00,2026-05-12 08:48:59.427387472,2026-05-12 09:00:00,2026-05-12 09:00:00,15.26,1.69,4,102.55,True,DELIVERED
D00495,VAN-24,DEPOT-B,North Zone 2,2026-06-22 12:39:00,2026-06-22 12:59:37.041489891,2026-06-22 09:00:00,2026-06-22 14:00:00,7.72,0.2,7,76.26,True,DELIVERED
D00496,VAN-35,DEPOT-B,South Zone 2,2026-07-09 11:11:00,2026-07-09 12:08:55.891868326,2026-07-09 09:00:00,2026-07-09 13:00:00,15.27,3.07,8,103.27,True,DELIVERED
D00497,VAN-05,DEPOT-B,East Zone 1,2026-05-31 17:48:00,2026-05-31 18:06:37.087084235,2026-05-31 09:00:00,2026-05-31 19:00:00,5.58,1.39,2,68.72,True,DELIVERED
D00498,VAN-01,DEPOT-B,East Zone 1,2026-05-08 16:10:00,2026-05-08 16:14:00.000000000,2026-05-08 09:00:00,2026-05-08 18:00:00,1.83,6.06,7,61.68,True,DELIVERED
D00499,VAN-54,DEPOT-C,West Zone 1,2026-05-24 12:54:00,2026-05-24 13:35:35.042837954,2026-05-24 09:00:00,2026-05-24 14:00:00,12.65,3.69,7,91.75,True,DELIVERED
D00500,VAN-49,DEPOT-C,South Zone 1,2026-05-15 08:48:00,2026-05-15 08:52:00.000000000,2026-05-15 09:00:00,2026-05-15 10:00:00,4.77,15.22,4,86.54,True,DELIVERED
D00501,VAN-30,DEPOT-B,South Zone 2,2026-07-10 11:54:00,2026-07-10 12:33:40.164702625,2026-07-10 09:00:00,2026-07-10 13:00:00,13.49,2.5,12,98.49,True,DELIVERED
D00502,VAN-11,DEPOT-C,North Zone 2,2026-05-20 14:57:00,2026-05-20 15:17:04.954735850,2026-05-20 09:00:00,2026-05-20 16:00:00,5.85,3.64,11,76.24,True,DELIVERED
D00503,VAN-43,DEPOT-C,North Zone 2,2026-05-27 13:37:00,2026-05-27 14:10:03.414558461,2026-05-27 09:00:00,2026-05-27 15:00:00,10.68,7.28,9,90.93,False,REDELIVERY_REQUIRED
D00504,VAN-54,DEPOT-C,East Zone 1,2026-06-03 07:29:00,2026-06-03 08:00:33.434844083,2026-06-03 09:00:00,2026-06-03 09:00:00,10.3,5.06,14,80.9,True,DELIVERED
D00505,VAN-12,DEPOT-B,South Zone 2,2026-07-04 08:38:00,2026-07-04 09:10:56.887675928,2026-07-04 09:00:00,2026-07-04 10:00:00,10.03,3.18,4,87.11,True,DELIVERED
D00506,VAN-13,DEPOT-A,West Zone 1,2026-05-19 11:26:00,2026-05-19 12:26:57.219114376,2026-05-19 09:00:00,2026-05-19 13:00:00,12.55,3.49,7,88.57,True,DELIVERED
D00507,VAN-48,DEPOT-A,South Zone 2,2026-06-05 09:06:00,2026-06-05 09:35:36.624546052,2026-06-05 09:00:00,2026-06-05 11:00:00,8.69,2.81,4,73.42,True,DELIVERED
D00508,VAN-48,DEPOT-B,East Zone 1,2026-05-16 12:44:00,2026-05-16 12:49:43.764901646,2026-05-16 09:00:00,2026-05-16 14:00:00,1.66,2.7,8,61.86,True,DELIVERED
D00509,VAN-27,DEPOT-C,North Zone 2,2026-05-31 11:43:00,2026-05-31 12:03:59.802924248,2026-05-31 09:00:00,2026-05-31 13:00:00,9.04,0.41,12,79.12,False,REDELIVERY_REQUIRED
D00510,VAN-42,DEPOT-B,North Zone 2,2026-05-26 08:16:00,2026-05-26 08:42:54.736742005,2026-05-26 09:00:00,2026-05-26 10:00:00,9.11,7.84,5,87.41,True,DELIVERED
D00511,VAN-34,DEPOT-C,South Zone 2,2026-07-04 09:37:00,2026-07-04 10:09:07.168872896,2026-07-04 09:00:00,2026-07-04 11:00:00,8.15,1.23,6,76.05,True,DELIVERED
D00512,VAN-14,DEPOT-A,West Zone 1,2026-05-18 08:23:00,2026-05-18 09:35:09.577317482,2026-05-18 09:00:00,2026-05-18 10:00:00,18.32,5.72,7,113.52,True,DELIVERED
D00513,VAN-51,DEPOT-A,South Zone 2,2026-05-31 08:55:00,2026-05-31 09:50:35.959760261,2026-05-31 09:00:00,2026-05-31 10:00:00,18.64,2.04,9,109.49,True,DELIVERED
D00514,VAN-08,DEPOT-B,East Zone 1,2026-06-14 17:18:00,2026-06-14 17:28:10.253307186,2026-06-14 09:00:00,2026-06-14 19:00:00,3.79,0.59,7,67.18,True,DELIVERED
D00515,VAN-19,DEPOT-B,East Zone 1,2026-06-29 18:18:00,2026-06-29 18:44:15.475926266,2026-06-29 09:00:00,2026-06-29 20:00:00,9.54,6.3,6,77.09,True,DELIVERED
D00516,VAN-03,DEPOT-A,West Zone 1,2026-07-05 07:06:00,2026-07-05 07:56:29.804877725,2026-07-05 09:00:00,2026-07-05 09:00:00,12.81,5.69,7,101.55,True,DELIVERED
D00517,VAN-35,DEPOT-C,South Zone 2,2026-05-31 08:08:00,2026-05-31 08:47:16.755494649,2026-05-31 09:00:00,2026-05-31 10:00:00,10.42,9.01,7,90.75,True,DELIVERED
D00518,VAN-35,DEPOT-A,South Zone 2,2026-07-08 18:11:00,2026-07-08 19:16:28.551468286,2026-07-08 09:00:00,2026-07-08 20:00:00,16.08,0.89,10,96.86,True,DELIVERED
D00519,VAN-09,DEPOT-B,South Zone 2,2026-05-15 08:24:00,2026-05-15 09:02:16.469471109,2026-05-15 09:00:00,2026-05-15 10:00:00,10.99,3.6,4,97.32,True,DELIVERED
D00520,VAN-22,DEPOT-C,West Zone 1,2026-05-19 13:27:00,2026-05-19 14:23:43.575030944,2026-05-19 09:00:00,2026-05-19 15:00:00,13.88,5.53,6,103.73,True,DELIVERED
D00521,VAN-18,DEPOT-C,North Zone 1,2026-07-03 15:18:00,2026-07-03 15:33:59.666792625,2026-07-03 09:00:00,2026-07-03 17:00:00,7.89,6.33,10,75.86,True,DELIVERED
D00522,VAN-25,DEPOT-C,North Zone 2,2026-06-30 11:06:00,2026-06-30 11:43:50.325169386,2026-06-30 09:00:00,2026-06-30 13:00:00,10.14,5.03,7,90.29,True,DELIVERED
D00523,VAN-19,DEPOT-C,East Zone 1,2026-06-29 15:11:00,2026-06-29 15:27:50.616777001,2026-06-29 09:00:00,2026-06-29 17:00:00,8.87,2.86,7,91.66,True,DELIVERED
D00524,VAN-21,DEPOT-B,South Zone 2,2026-05-27 10:07:00,2026-05-27 10:46:59.867318715,2026-05-27 09:00:00,2026-05-27 12:00:00,10.97,1.8,9,85.86,True,DELIVERED
D00525,VAN-32,DEPOT-C,North Zone 1,2026-07-11 10:34:00,2026-07-11 10:42:44.626256796,2026-07-11 09:00:00,2026-07-11 12:00:00,3.33,3.88,9,64.83,True,DELIVERED
D00526,VAN-01,DEPOT-C,East Zone 1,2026-07-08 18:49:00,2026-07-08 19:03:34.661855592,2026-07-08 09:00:00,2026-07-08 20:00:00,7.12,3.53,9,79.16,True,DELIVERED
D00527,VAN-52,DEPOT-C,South Zone 2,2026-06-18 14:58:00,2026-06-18 15:59:11.142016675,2026-06-18 09:00:00,2026-06-18 16:00:00,16.44,2.36,4,101.27,True,DELIVERED
D00528,VAN-18,DEPOT-A,South Zone 2,2026-06-27 10:25:00,2026-06-27 10:58:01.471121315,2026-06-27 09:00:00,2026-06-27 12:00:00,10.93,4.51,5,85.64,True,DELIVERED
D00529,VAN-46,DEPOT-B,North Zone 2,2026-06-28 18:56:00,2026-06-28 19:29:30.047446877,2026-06-28 09:00:00,2026-06-28 20:00:00,12.27,1.89,12,87.88,True,DELIVERED
D00530,VAN-48,DEPOT-B,North Zone 2,2026-06-04 09:48:00,2026-06-04 10:20:15.998375466,2026-06-04 09:00:00,2026-06-04 11:00:00,10.67,4.67,5,91.8,True,DELIVERED
D00531,VAN-52,DEPOT-C,South Zone 1,2026-06-27 15:50:00,2026-06-27 15:59:34.589052451,2026-06-27 09:00:00,2026-06-27 17:00:00,4.55,6.01,9,69.94,False,REDELIVERY_REQUIRED
D00532,VAN-29,DEPOT-B,East Zone 1,2026-05-15 17:35:00,2026-05-15 17:50:51.320196565,2026-05-15 09:00:00,2026-05-15 19:00:00,6.5,4.21,10,76.12,True,DELIVERED
D00533,VAN-39,DEPOT-A,North Zone 2,2026-05-29 15:58:00,2026-05-29 16:23:57.222825536,2026-05-29 09:00:00,2026-05-29 17:00:00,10.74,0.47,6,85.41,True,DELIVERED
D00534,VAN-22,DEPOT-C,East Zone 1,2026-05-11 09:56:00,2026-05-11 10:22:02.109892565,2026-05-11 09:00:00,2026-05-11 11:00:00,11.19,7.34,12,95.45,True,DELIVERED
D00535,VAN-01,DEPOT-A,West Zone 1,2026-06-24 12:17:00,2026-06-24 12:45:25.173017072,2026-06-24 09:00:00,2026-06-24 14:00:00,8.03,10.47,13,90.3,True,DELIVERED
D00536,VAN-14,DEPOT-A,South Zone 1,2026-06-13 08:21:00,2026-06-13 08:26:43.403689813,2026-06-13 09:00:00,2026-06-13 10:00:00,3.82,11.17,6,86.74,True,DELIVERED
D00537,VAN-16,DEPOT-A,North Zone 2,2026-06-27 18:39:00,2026-06-27 18:54:28.973377862,2026-06-27 09:00:00,2026-06-27 20:00:00,8.44,4.74,6,78.18,True,DELIVERED
D00538,VAN-38,DEPOT-C,North Zone 2,2026-06-24 15:38:00,2026-06-24 15:57:21.707362860,2026-06-24 09:00:00,2026-06-24 17:00:00,4.84,3.11,8,68.63,True,DELIVERED
D00539,VAN-14,DEPOT-A,North Zone 2,2026-06-01 16:51:00,2026-06-01 17:17:49.113264114,2026-06-01 09:00:00,2026-06-01 18:00:00,8.86,3.45,6,81.44,True,DELIVERED
D00540,VAN-03,DEPOT-B,North Zone 2,2026-05-26 09:19:00,2026-05-26 09:42:35.502871028,2026-05-26 09:00:00,2026-05-26 11:00:00,8.78,8.11,7,94.08,True,DELIVERED
D00541,VAN-03,DEPOT-C,West Zone 1,2026-06-02 10:16:00,2026-06-02 11:26:57.062744279,2026-06-02 09:00:00,2026-06-02 12:00:00,14.82,2.07,9,96.27,True,DELIVERED
D00542,VAN-35,DEPOT-A,North Zone 2,2026-06-20 16:46:00,2026-06-20 17:17:14.618412184,2026-06-20 09:00:00,2026-06-20 18:00:00,12.76,0.64,6,93.82,True,DELIVERED
D00543,VAN-09,DEPOT-B,North Zone 2,2026-05-04 15:02:00,2026-05-04 15:15:08.561937955,2026-05-04 09:00:00,2026-05-04 17:00:00,7.33,4.1,5,87.87,True,DELIVERED
D00544,VAN-36,DEPOT-A,South Zone 2,2026-05-13 13:02:00,2026-05-13 13:35:37.337645801,2026-05-13 09:00:00,2026-05-13 15:00:00,10.12,1.19,3,77.6,True,DELIVERED
D00545,VAN-45,DEPOT-B,North Zone 1,2026-06-10 18:02:00,2026-06-10 18:14:38.435429417,2026-06-10 09:00:00,2026-06-10 20:00:00,8.32,0.39,7,70.36,True,DELIVERED
D00546,VAN-44,DEPOT-B,West Zone 1,2026-06-26 07:16:00,2026-06-26 08:15:17.199445564,2026-06-26 09:00:00,2026-06-26 09:00:00,15.62,4.14,3,114.59,True,DELIVERED
D00547,VAN-55,DEPOT-B,East Zone 1,2026-06-21 16:51:00,2026-06-21 17:11:23.242607568,2026-06-21 09:00:00,2026-06-21 18:00:00,7.35,8.84,6,82.59,True,DELIVERED
D00548,VAN-31,DEPOT-B,North Zone 1,2026-05-11 16:16:00,2026-05-11 16:33:14.469281194,2026-05-11 09:00:00,2026-05-11 18:00:00,8.29,2.21,7,69.71,True,DELIVERED
D00549,VAN-23,DEPOT-B,North Zone 1,2026-06-28 10:51:00,2026-06-28 10:55:00.000000000,2026-06-28 09:00:00,2026-06-28 12:00:00,3.47,4.54,10,59.98,True,DELIVERED
D00550,VAN-56,DEPOT-C,South Zone 1,2026-06-06 14:36:00,2026-06-06 14:42:48.875597497,2026-06-06 09:00:00,2026-06-06 16:00:00,5.2,2.98,5,71.95,True,DELIVERED
D00551,VAN-35,DEPOT-B,West Zone 1,2026-06-30 11:59:00,2026-06-30 13:18:31.549856505,2026-06-30 09:00:00,2026-06-30 13:00:00,18.51,2.52,15,113.38,False,REDELIVERY_REQUIRED
D00552,VAN-42,DEPOT-C,West Zone 1,2026-05-31 11:04:00,2026-05-31 12:06:21.726571782,2026-05-31 09:00:00,2026-05-31 13:00:00,14.45,1.75,4,95.9,True,DELIVERED
D00553,VAN-25,DEPOT-B,North Zone 2,2026-06-14 16:47:00,2026-06-14 17:00:46.350555264,2026-06-14 09:00:00,2026-06-14 18:00:00,4.41,2.55,8,64.54,True,DELIVERED
D00554,VAN-03,DEPOT-C,North Zone 1,2026-05-08 13:28:00,2026-05-08 13:38:49.437161456,2026-05-08 09:00:00,2026-05-08 15:00:00,5.08,3.84,5,65.71,True,DELIVERED
D00555,VAN-18,DEPOT-C,South Zone 2,2026-05-16 11:29:00,2026-05-16 12:19:47.926513986,2026-05-16 09:00:00,2026-05-16 13:00:00,15.77,3.04,4,102.26,False,REDELIVERY_REQUIRED
D00556,VAN-43,DEPOT-A,North Zone 1,2026-06-22 15:45:00,2026-06-22 16:11:00.207875685,2026-06-22 09:00:00,2026-06-22 17:00:00,11.7,0.97,6,89.05,True,DELIVERED
D00557,VAN-17,DEPOT-A,West Zone 1,2026-06-01 07:48:00,2026-06-01 08:25:33.775261683,2026-06-01 09:00:00,2026-06-01 09:00:00,10.59,1.08,8,77.4,True,
D00558,VAN-19,DEPOT-C,North Zone 1,2026-05-28 15:26:00,2026-05-28 15:41:36.461378593,2026-05-28 09:00:00,2026-05-28 17:00:00,4.54,8.43,8,76.6,True,DELIVERED
D00559,VAN-11,DEPOT-C,South Zone 2,2026-05-13 08:07:00,2026-05-13 08:55:54.378007173,2026-05-13 09:00:00,2026-05-13 10:00:00,12.7,2.73,5,90.6,True,DELIVERED
D00560,VAN-44,DEPOT-C,East Zone 1,2026-06-06 15:22:00,2026-06-06 15:46:43.165086645,2026-06-06 09:00:00,2026-06-06 17:00:00,11.52,3.26,6,88.06,True,DELIVERED
D00561,VAN-18,DEPOT-B,East Zone 1,2026-06-10 12:51:00,2026-06-10 13:17:05.943537148,2026-06-10 09:00:00,2026-06-10 14:00:00,8.11,1.86,2,75.1,True,DELIVERED
D00562,VAN-03,DEPOT-B,East Zone 1,2026-06-10 17:34:00,2026-06-10 17:48:04.999907094,2026-06-10 09:00:00,2026-06-10 19:00:00,7.49,0.61,6,71.02,True,DELIVERED
D00563,VAN-53,DEPOT-B,East Zone 1,2026-07-08 08:50:00,2026-07-08 09:17:16.206261014,2026-07-08 09:00:00,2026-07-08 10:00:00,12.22,2.51,4,96.89,True,DELIVERED
D00564,VAN-32,DEPOT-C,West Zone 1,2026-06-21 14:01:00,2026-06-21 15:06:21.368323929,2026-06-21 09:00:00,2026-06-21 16:00:00,15.92,2.86,15,92.16,True,DELIVERED
D00565,VAN-43,DEPOT-B,South Zone 1,2026-05-31 08:53:00,2026-05-31 08:59:47.738723220,2026-05-31 09:00:00,2026-05-31 10:00:00,6.9,3.89,3,73.39,True,DELIVERED
D00566,VAN-34,DEPOT-C,North Zone 1,2026-05-25 07:03:00,2026-05-25 07:14:55.003044593,2026-05-25 09:00:00,2026-05-25 09:00:00,6.33,0.76,9,75.46,True,DELIVERED
D00567,VAN-45,DEPOT-A,South Zone 1,2026-06-06 09:47:00,2026-06-06 09:55:46.036881054,2026-06-06 09:00:00,2026-06-06 11:00:00,9.83,1.16,8,86.94,True,DELIVERED
D00568,VAN-06,DEPOT-A,West Zone 1,2026-05-27 16:28:00,2026-05-27 17:42:11.014946298,2026-05-27 09:00:00,2026-05-27 18:00:00,17.66,4.96,7,111.51,True,DELIVERED
D00569,VAN-04,DEPOT-B,East Zone 1,2026-06-14 16:27:00,2026-06-14 16:41:58.070700576,2026-06-14 09:00:00,2026-06-14 18:00:00,7.6,10.25,11,78.6,True,DELIVERED
D00570,VAN-08,DEPOT-B,South Zone 1,2026-07-02 08:09:00,2026-07-02 08:14:08.582679017,2026-07-02 09:00:00,2026-07-02 10:00:00,7.5,2.2,10,76.35,True,DELIVERED
D00571,VAN-04,DEPOT-B,North Zone 1,2026-05-05 11:41:00,2026-05-05 11:59:38.370115171,2026-05-05 09:00:00,2026-05-05 13:00:00,7.73,2.24,6,80.07,True,DELIVERED
D00572,VAN-60,DEPOT-B,North Zone 2,2026-05-11 08:20:00,2026-05-11 08:27:13.343176137,2026-05-11 09:00:00,2026-05-11 10:00:00,2.7,7.15,6,74.29,True,DELIVERED
D00573,VAN-03,DEPOT-B,South Zone 1,2026-06-07 09:23:00,2026-06-07 09:27:00.000000000,2026-06-07 09:00:00,2026-06-07 11:00:00,0.82,6.8,4,50.55,True,DELIVERED
D00574,VAN-17,DEPOT-A,South Zone 2,2026-06-27 11:02:00,2026-06-27 11:35:20.672787716,2026-06-27 09:00:00,2026-06-27 13:00:00,12.9,4.24,11,95.15,True,DELIVERED
D00575,VAN-47,DEPOT-B,North Zone 2,2026-05-24 15:29:00,2026-05-24 15:41:58.891024442,2026-05-24 09:00:00,2026-05-24 17:00:00,6.51,5.62,5,66.33,True,DELIVERED
D00576,VAN-56,DEPOT-A,East Zone 1,2026-05-13 12:06:00,2026-05-13 12:23:31.218081119,2026-05-13 09:00:00,2026-05-13 14:00:00,8.25,4.75,8,77.52,True,DELIVERED
D00577,VAN-12,DEPOT-B,South Zone 2,2026-06-28 16:35:00,2026-06-28 17:24:27.991973448,2026-06-28 09:00:00,2026-06-28 18:00:00,12.46,4.6,6,93.38,True,DELIVERED
D00578,VAN-24,DEPOT-A,South Zone 1,2026-06-05 18:21:00,2026-06-05 18:29:32.992631516,2026-06-05 09:00:00,2026-06-05 20:00:00,9.41,8.27,10,85.58,True,DELIVERED
D00579,VAN-34,DEPOT-C,North Zone 2,2026-06-23 09:28:00,2026-06-23 09:57:55.718346822,2026-06-23 09:00:00,2026-06-23 11:00:00,10.13,11.53,7,103.69,True,DELIVERED
